序號,,聯絡地址,商店編號,綠色商店名稱,聯絡電話,分機,手機號碼,綠色商店類型,,,,,,
1071,,104臺北市中山區農安街２４９號,A001165,全家便利商店股份有限公司-農安店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1072,,103臺北市大同區寧夏路２８，３０，２８—１，２８—２號,A000980,全家便利商店股份有限公司-寧夏店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1073,,104臺北市中山區民族東路４１０巷２４號１樓,A001004,全家便利商店股份有限公司-榮濱店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1074,,108臺北市萬華區漢中街１３９號１樓,A000940,全家便利商店股份有限公司-漢中店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1075,,114臺北市內湖區內湖路一段５９３號一樓及地下室,A001072,全家便利商店股份有限公司-碧湖店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1076,,103臺北市大同區長安西路５４號１樓,A000926,全家便利商店股份有限公司-福安店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1077,,111臺北市士林區福林里中正路２３３號，２３３之１號,A001181,全家便利商店股份有限公司-福林店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1078,,104臺北市中山區民生東路一段３６號１樓,A000943,全家便利商店股份有限公司-福泰店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1079,,106臺北市大安區信義路２段１９８巷６號一樓及地下室,A000971,全家便利商店股份有限公司-福康店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1080,,111臺北市士林區前港街１２６號,A000963,全家便利商店股份有限公司-福港店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1081,,103臺北市大同區民權西路１４６號,A001133,全家便利商店股份有限公司-福澤店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1082,,100臺北市中正區牯嶺街４３號１樓,A001110,全家便利商店股份有限公司-福嶺店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1083,,114臺北市內湖區堤頂大道二段２４１號壹樓,A001105,全家便利商店股份有限公司-精英店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1084,,108臺北市萬華區環河南路二段１７３號,A001006,全家便利商店股份有限公司-綠堤店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1085,,104臺北市中山區中山北路二段１３７巷３４號１樓,A001167,全家便利商店股份有限公司-聚葉店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1086,,106臺北市大安區羅斯福路四段１號第一學生活動中心側邊,A001234,全家便利商店股份有限公司-臺二店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1087,,106臺北市大安區羅斯福路四段８５號（第二學生活動中心）,A000960,全家便利商店股份有限公司-臺大二活店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1088,,106臺北市大安區基隆路４段４３號地下一樓（活動中心地下,A000542,全家便利商店股份有限公司-臺科大店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1089,,106臺北市大安區師大路９號地下一樓（男一舍）,A001097,全家便利商店股份有限公司-臺師大店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1090,,105臺北市松山區八德路三段１２巷５弄２號,A001218,全家便利商店股份有限公司-臺視店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1091,,106臺北市大安區新生南路三段８４之８號,A001195,全家便利商店股份有限公司-臺新店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1092,,100臺北市中正區中山南路７號１樓,A001226,全家便利商店股份有限公司-臺醫店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1093,,100臺北市中正區濟南路二段３號之７，一樓,A000907,全家便利商店股份有限公司-齊東店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1094,,105臺北市松山區八德路三段１０６巷６０號,A000917,全家便利商店股份有限公司-德光店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1095,,111臺北市士林區德行東路１０９巷３號,A001041,全家便利商店股份有限公司-德行店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1096,,104臺北市中山區吉林路４４８號,A001153,全家便利商店股份有限公司-德惠店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1097,,105臺北市松山區中正里慶城街８號,A001118,全家便利商店股份有限公司-慶城店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1098,,103臺北市大同區重慶北路二段２６３號１樓,A001178,全家便利商店股份有限公司-慶權店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1099,,100臺北市中正區許昌街２６號,A001151,全家便利商店股份有限公司-摩天店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1100,,104臺北市中山區撫順街１２之２號１樓,A000777,全家便利商店股份有限公司-撫順店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1101,,105臺北市松山區新東街６０巷１７號,A001096,全家便利商店股份有限公司-撫遠店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1102,,106臺北市大安區通化街１６８號之２號,A001008,全家便利商店股份有限公司-樂利店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1103,,104臺北市中山區樂群二路１８６號,A000693,全家便利商店股份有限公司-樂群店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1104,,106臺北市大安區復興南路一段２１７號,A000543,全家便利商店股份有限公司-興仁店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1105,,105臺北市松山區民權東路三段１０３巷１５—１號,A001115,全家便利商店股份有限公司-興北店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1106,,104臺北市中山區興安街５７號,A001107,全家便利商店股份有限公司-興安店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1107,,106臺北市大安區復興南路二段１５３號,A000778,全家便利商店股份有限公司-興和店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1108,,106臺北市大安區復興南路一段２００號,A001168,全家便利商店股份有限公司-興忠店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1109,,116臺北市文山區辛亥路４段１０１巷１號,A000697,全家便利商店股份有限公司-興昌店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1110,,116臺北市文山區興隆路二段２０５號,A001183,全家便利商店股份有限公司-興欣店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1111,,106臺北市大安區復興南路二段８，１０號,A000544,全家便利商店股份有限公司-興南店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1112,,116臺北市文山區興隆路四段５０之１號,A001092,全家便利商店股份有限公司-興崙店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1113,,114臺北市內湖區新明路１８２號,A001204,全家便利商店股份有限公司-興盛店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1114,,115臺北市南港區興華路８６號,A001171,全家便利商店股份有限公司-興華店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1115,,110臺北市信義區虎林街２２２巷７９號,A000690,全家便利商店股份有限公司-興雅店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1116,,116臺北市文山區興業里興隆路二段２２０巷３３號,A001222,全家便利商店股份有限公司-興園店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1117,,116臺北市文山區興隆路二段２７９號,A000716,全家便利商店股份有限公司-興業店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1118,,104臺北市中山區復興南路一段３８號,A001076,全家便利商店股份有限公司-興德店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1119,,104臺北市中山區通北街１１１號,A001203,全家便利商店股份有限公司-衡山店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1120,,104臺北市中山區錦州街２１５號,A001042,全家便利商店股份有限公司-錦江店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1121,,104臺北市中山區錦西街８號,A000966,全家便利商店股份有限公司-錦西店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1122,,104臺北市中山區中原街１０１號１樓,A000965,全家便利商店股份有限公司-錦原店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1123,,116臺北市文山區興隆路二段７３號,A000979,全家便利商店股份有限公司-靜心店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1124,,100臺北市中正區羅斯福路三段３１６巷８弄１號１樓,A001066,全家便利商店股份有限公司-館中店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1125,,106臺北市大安區忠孝東路４段１７０巷６弄２號,A000973,全家便利商店股份有限公司-龍普店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1126,,104臺北市中山區建國北路三段１１１號１樓,A001025,全家便利商店股份有限公司-濱江店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1127,,114臺北市內湖區環山路一段５號,A001057,全家便利商店股份有限公司-環山店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1128,,108臺北市萬華區環河南路二段２９８號,A001219,全家便利商店股份有限公司-環南店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1129,,114臺北市內湖區港華里環山路二段５５號１樓,A001063,全家便利商店股份有限公司-環德店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1130,,111臺北市士林區天母西路４０－１號,A000953,全家便利商店股份有限公司-磺溪店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1131,,110臺北市信義區忠孝東路四段５５３巷６弄１７號１樓,A001040,全家便利商店股份有限公司-聯合店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1132,,105臺北市松山區民生東路三段１３０巷５弄２號,A000909,全家便利商店股份有限公司-豐禾店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1133,,105臺北市松山區民生東路三段１１３巷６弄１號一樓,A000701,全家便利商店股份有限公司-豐華店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1134,,105臺北市松山區民生東路三段１３０巷５弄２２號,A001089,全家便利商店股份有限公司-豐興店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1135,,104臺北市中山區雙城街１２之１號,A000914,全家便利商店股份有限公司-雙城店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1136,,104臺北市中山區雙城街１號１樓,A000942,全家便利商店股份有限公司-雙權店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1137,,106臺北市大安區復興南路１段７０號,A000658,全家便利商店股份有限公司-懷生店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1138,,106臺北市大安區羅斯福路二段１７號１Ｆ,A001224,全家便利商店股份有限公司-羅中店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1139,,114臺北市內湖區內湖路一段７３７巷４９號,A001220,全家便利商店股份有限公司-麗山店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1140,,108臺北市萬華區寶興街４０號,A000908,全家便利商店股份有限公司-寶元店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1141,,105臺北市松山區八德路四段５９８號１樓,A001187,全家便利商店股份有限公司-寶清店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1142,,100臺北市中正區延平南路１１１號,A001068,全家便利商店股份有限公司-寶慶店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1143,,108臺北市萬華區寶興街７８號,A001023,全家便利商店股份有限公司-寶興店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1144,,103臺北市大同區大龍街２１７號１樓,A001232,全家便利商店股份有限公司-蘭州店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1145,,111臺北市士林區忠誠路二段５０巷１０號,A001031,全家便利商店股份有限公司-蘭雅店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1146,,116台北市文山區忠順街二段１６號,A000949,全家便利商店股份有限公司-鑫順店,(02)25239588,6142,,連鎖型綠色商店,,,,,,
1147,,105臺北市松山區民生東路五段72號,A000087,全國電子股份有公司台北市第二十六分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1148,,116臺北市文山區木新路三段180號1樓,A000090,全國電子股份有公司台北市第三十七分公司全國電子台北木新門市,(02)22990328,,,連鎖型綠色商店,,,,,,
1149,,103臺北市大同區酒泉街111號,A000086,全國電子股份有公司台北市第三十三分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1150,,111台北市士林區延平北路五段250.252號,A000097,全國電子股份有公司台北市第五十分公司,(02)28105268,,,連鎖型綠色商店,,,,,,
1151,,105臺北市松山區建國北路二段123號,A000089,全國電子股份有公司台北市第四十七分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1152,,105台北市松山區復興北路331號,A000096,全國電子股份有公司台北市第四十九分公司,(02)87120318,,,連鎖型綠色商店,,,,,,
1153,,100臺北市中正區新生南路一段102號,A000088,全國電子股份有公司台北市第四十八分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1154,,112臺北市北投區中央北路1段138號,A000072,全國電子股份有限公司台北市第一分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1155,,115臺北市南港區忠孝東路5段984號,A000061,全國電子股份有限公司台北市第七分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1156,,114臺北市內湖區成功路4段155號,A000055,全國電子股份有限公司台北市第九分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1157,,108臺北市萬華區中華路二段436號,A000063,全國電子股份有限公司台北市第二十一分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1158,,100臺北市中正區南昌路2段206號,A000066,全國電子股份有限公司台北市第二十七分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1159,,112臺北市北投區泉源路12-1號,A000069,全國電子股份有限公司台北市第二十九分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
1160,,103臺北市大同區重慶北路2段100-106號,A000064,全國電子股份有限公司台北市第二十二分公司,(02)22989922,5302,,連鎖型綠色商店,,,,,,
